Date,Load
5/1/2024 9.00,44.577
5/1/2024 10.00,45.367
5/1/2024 11.00,45.463
5/1/2024 12.00,45.419
5/1/2024 13.00,44.699
5/1/2024 14.00,44.944
5/1/2024 15.00,44.256
5/1/2024 16.00,44.316
5/1/2024 17.00,36.87
5/1/2024 18.00,36.9
5/1/2024 19.00,36.983
5/1/2024 20.00,37.001
5/1/2024 21.00,14.109
5/1/2024 22.00,14.086
5/1/2024 23.00,14.252
6/1/2024 0.00,14.094
6/1/2024 1.00,14.095
6/1/2024 2.00,14.094
6/1/2024 3.00,14.091
6/1/2024 4.00,14.319
6/1/2024 5.00,14.279
6/1/2024 6.00,16.242
6/1/2024 7.00,35.903
6/1/2024 8.00,44.494
6/1/2024 9.00,44.47
6/1/2024 10.00,45.301
6/1/2024 11.00,45.455
6/1/2024 12.00,45.405
6/1/2024 13.00,44.612
6/1/2024 14.00,44.646
6/1/2024 15.00,44.197
6/1/2024 16.00,44.328
6/1/2024 17.00,36.89
6/1/2024 18.00,36.944
6/1/2024 19.00,37.04
6/1/2024 20.00,37.054
6/1/2024 21.00,14.064
6/1/2024 22.00,14.071
6/1/2024 23.00,15.133
7/1/2024 0.00,15.455
7/1/2024 1.00,15.455
7/1/2024 2.00,15.92
7/1/2024 3.00,15.634
7/1/2024 4.00,15.976
7/1/2024 5.00,15.693
7/1/2024 6.00,15.976
7/1/2024 7.00,14.484
7/1/2024 8.00,13.273
7/1/2024 9.00,12.824
7/1/2024 10.00,12.616
7/1/2024 11.00,12.002
7/1/2024 12.00,11.852
7/1/2024 13.00,11.862
7/1/2024 14.00,11.865
7/1/2024 15.00,11.86
7/1/2024 16.00,12.214
7/1/2024 17.00,14.103
7/1/2024 18.00,14.102
7/1/2024 19.00,14.148
7/1/2024 20.00,14.144
7/1/2024 21.00,14.957
7/1/2024 22.00,15.443
7/1/2024 23.00,15.329
8/1/2024 0.00,15.591
8/1/2024 1.00,15.457
8/1/2024 2.00,15.769
8/1/2024 3.00,15.654
8/1/2024 4.00,15.94
8/1/2024 5.00,15.615
8/1/2024 6.00,15.831
8/1/2024 7.00,13.255
8/1/2024 8.00,11.852
8/1/2024 9.00,11.857
8/1/2024 10.00,11.857
8/1/2024 11.00,12.006
8/1/2024 12.00,11.858
8/1/2024 13.00,11.872
8/1/2024 14.00,11.876
8/1/2024 15.00,11.876
8/1/2024 16.00,12.234
8/1/2024 17.00,14.125
8/1/2024 18.00,14.128
8/1/2024 19.00,14.177
8/1/2024 20.00,14.177
8/1/2024 21.00,14.154
8/1/2024 22.00,14.117
8/1/2024 23.00,14.264
9/1/2024 0.00,14.115
9/1/2024 1.00,14.116
9/1/2024 2.00,14.117
9/1/2024 3.00,14.116
9/1/2024 4.00,14.166
9/1/2024 5.00,14.16
9/1/2024 6.00,16.249
9/1/2024 7.00,36.033
9/1/2024 8.00,45.235
9/1/2024 9.00,45.947
9/1/2024 10.00,47.297
9/1/2024 11.00,47.996
9/1/2024 12.00,47.646
9/1/2024 13.00,45.752
9/1/2024 14.00,44.451
9/1/2024 15.00,43.989
9/1/2024 16.00,44.335
9/1/2024 17.00,36.896
9/1/2024 18.00,36.897
9/1/2024 19.00,36.943
9/1/2024 20.00,36.941
9/1/2024 21.00,14.119
9/1/2024 22.00,14.091
9/1/2024 23.00,14.251
10/1/2024 0.00,14.089
10/1/2024 1.00,14.085
10/1/2024 2.00,15.584
10/1/2024 3.00,15.213
10/1/2024 4.00,15.674
10/1/2024 5.00,15.321
10/1/2024 6.00,16.432
10/1/2024 7.00,35.988
10/1/2024 8.00,44.58
10/1/2024 9.00,44.58
10/1/2024 10.00,45.441
10/1/2024 11.00,45.604
10/1/2024 12.00,45.44
10/1/2024 13.00,44.581
10/1/2024 14.00,44.58
10/1/2024 15.00,44.143
10/1/2024 16.00,44.5
10/1/2024 17.00,37.064
10/1/2024 18.00,37.066
10/1/2024 19.00,37.068
10/1/2024 20.00,37.069
10/1/2024 21.00,14.062
10/1/2024 22.00,14.636
10/1/2024 23.00,15.313
11/1/2024 0.00,15.35
11/1/2024 1.00,15.187
11/1/2024 2.00,15.894
11/1/2024 3.00,15.575
11/1/2024 4.00,16.068
11/1/2024 5.00,15.657
11/1/2024 6.00,16.491
11/1/2024 7.00,36.031
11/1/2024 8.00,44.591
11/1/2024 9.00,44.578
11/1/2024 10.00,45.436
11/1/2024 11.00,45.603
11/1/2024 12.00,45.509
11/1/2024 13.00,44.697
11/1/2024 14.00,44.718
11/1/2024 15.00,44.27
11/1/2024 16.00,44.495
11/1/2024 17.00,37.051
11/1/2024 18.00,37.054
11/1/2024 19.00,37.106
11/1/2024 20.00,37.108
11/1/2024 21.00,14.093
11/1/2024 22.00,15.229
11/1/2024 23.00,15.786
12/1/2024 0.00,15.498
12/1/2024 1.00,15.926
12/1/2024 2.00,15.633
12/1/2024 3.00,15.917
12/1/2024 4.00,15.661
12/1/2024 5.00,15.941
12/1/2024 6.00,16.5
12/1/2024 7.00,36.067
12/1/2024 8.00,44.604
12/1/2024 9.00,44.594
12/1/2024 10.00,45.443
12/1/2024 11.00,45.604
12/1/2024 12.00,45.394
12/1/2024 13.00,44.46
12/1/2024 14.00,44.49
12/1/2024 15.00,44.057
12/1/2024 16.00,44.37
12/1/2024 17.00,36.967
12/1/2024 18.00,37.054
12/1/2024 19.00,37.105
12/1/2024 20.00,37.107
12/1/2024 21.00,14.096
12/1/2024 22.00,14.364
12/1/2024 23.00,15.607
13/1/2024 0.00,15.425
13/1/2024 1.00,15.989
13/1/2024 2.00,15.59
13/1/2024 3.00,15.964
13/1/2024 4.00,15.789
13/1/2024 5.00,16.111
13/1/2024 6.00,16.573
13/1/2024 7.00,36.077
13/1/2024 8.00,44.606
13/1/2024 9.00,44.602
13/1/2024 10.00,45.453
13/1/2024 11.00,45.609
13/1/2024 12.00,45.441
13/1/2024 13.00,44.584
13/1/2024 14.00,44.568
13/1/2024 15.00,44.052
13/1/2024 16.00,44.385
13/1/2024 17.00,36.975
13/1/2024 18.00,37.03
13/1/2024 19.00,37.065
13/1/2024 20.00,37.066
13/1/2024 21.00,14.071
13/1/2024 22.00,14.08
13/1/2024 23.00,14.244
14/1/2024 0.00,14.081
14/1/2024 1.00,14.922
14/1/2024 2.00,15.404
14/1/2024 3.00,15.136
14/1/2024 4.00,16.02
14/1/2024 5.00,15.663
14/1/2024 6.00,16.024
14/1/2024 7.00,14.25
14/1/2024 8.00,13.057
14/1/2024 9.00,12.835
14/1/2024 10.00,13.143
14/1/2024 11.00,13.313
14/1/2024 12.00,13.183
14/1/2024 13.00,13.164
14/1/2024 14.00,13.382
14/1/2024 15.00,13.214
14/1/2024 16.00,13.459
14/1/2024 17.00,15.413
14/1/2024 18.00,15.839
14/1/2024 19.00,15.588
14/1/2024 20.00,15.956
14/1/2024 21.00,15.619
14/1/2024 22.00,16.118
14/1/2024 23.00,15.94
15/1/2024 0.00,16.218
15/1/2024 1.00,15.797
15/1/2024 2.00,16.244
15/1/2024 3.00,15.815
15/1/2024 4.00,16.297
15/1/2024 5.00,15.861
15/1/2024 6.00,16.303
15/1/2024 7.00,14.271
15/1/2024 8.00,13.844
15/1/2024 9.00,13.39
15/1/2024 10.00,13.82
15/1/2024 11.00,13.608
15/1/2024 12.00,13.737
15/1/2024 13.00,13.327
15/1/2024 14.00,13.64
15/1/2024 15.00,13.255
15/1/2024 16.00,13.628
15/1/2024 17.00,15.535
15/1/2024 18.00,15.897
15/1/2024 19.00,15.581
15/1/2024 20.00,15.939
15/1/2024 21.00,15.773
15/1/2024 22.00,16.132
15/1/2024 23.00,15.982
16/1/2024 0.00,16.132
16/1/2024 1.00,15.853
16/1/2024 2.00,16.137
16/1/2024 3.00,15.863
16/1/2024 4.00,16.193
16/1/2024 5.00,15.908
16/1/2024 6.00,16.214
16/1/2024 7.00,14.27
16/1/2024 8.00,13.789
16/1/2024 9.00,13.417
16/1/2024 10.00,13.733
16/1/2024 11.00,13.574
16/1/2024 12.00,13.64
16/1/2024 13.00,13.285
16/1/2024 14.00,13.649
16/1/2024 15.00,13.286
16/1/2024 16.00,13.628
16/1/2024 17.00,15.633
16/1/2024 18.00,15.999
16/1/2024 19.00,15.69
16/1/2024 20.00,16.078
16/1/2024 21.00,15.878
16/1/2024 22.00,16.167
16/1/2024 23.00,16.037
17/1/2024 0.00,16.169
17/1/2024 1.00,15.879
17/1/2024 2.00,16.175
17/1/2024 3.00,15.883
17/1/2024 4.00,16.408
17/1/2024 5.00,16.074
17/1/2024 6.00,16.57
17/1/2024 7.00,35.947
17/1/2024 8.00,44.675
17/1/2024 9.00,44.635
17/1/2024 10.00,45.478
17/1/2024 11.00,45.622
17/1/2024 12.00,45.446
17/1/2024 13.00,44.583
17/1/2024 14.00,44.581
17/1/2024 15.00,44.145
17/1/2024 16.00,44.14
17/1/2024 17.00,37.099
17/1/2024 18.00,37.119
17/1/2024 19.00,37.137
17/1/2024 20.00,37.14
17/1/2024 21.00,15.346
17/1/2024 22.00,15.795
17/1/2024 23.00,15.846
18/1/2024 0.00,15.797
18/1/2024 1.00,15.67
18/1/2024 2.00,15.955
18/1/2024 3.00,15.866
18/1/2024 4.00,16.011
18/1/2024 5.00,16.021
18/1/2024 6.00,16.496
18/1/2024 7.00,35.863
18/1/2024 8.00,44.626
18/1/2024 9.00,44.606
18/1/2024 10.00,45.443
18/1/2024 11.00,45.601
18/1/2024 12.00,45.432
18/1/2024 13.00,44.573
18/1/2024 14.00,44.571
18/1/2024 15.00,44.135
18/1/2024 16.00,44.115
18/1/2024 17.00,37.062
18/1/2024 18.00,37.068
18/1/2024 19.00,37.116
18/1/2024 20.00,37.115
18/1/2024 21.00,14.375
18/1/2024 22.00,15.47
18/1/2024 23.00,15.825
19/1/2024 0.00,15.839
19/1/2024 1.00,15.643
19/1/2024 2.00,15.836
19/1/2024 3.00,15.647
19/1/2024 4.00,15.878
19/1/2024 5.00,15.826
19/1/2024 6.00,16.498
19/1/2024 7.00,35.88
19/1/2024 8.00,44.629
19/1/2024 9.00,44.607
19/1/2024 10.00,45.448
19/1/2024 11.00,45.605
19/1/2024 12.00,45.435
19/1/2024 13.00,44.575
19/1/2024 14.00,44.572
19/1/2024 15.00,44.135
19/1/2024 16.00,44.118
19/1/2024 17.00,37.065
19/1/2024 18.00,37.071
19/1/2024 19.00,37.124
19/1/2024 20.00,37.126
19/1/2024 21.00,14.922
19/1/2024 22.00,15.349
19/1/2024 23.00,16.008
20/1/2024 0.00,15.661
20/1/2024 1.00,15.856
20/1/2024 2.00,15.655
20/1/2024 3.00,15.846
20/1/2024 4.00,15.875
20/1/2024 5.00,16.039
20/1/2024 6.00,16.571
20/1/2024 7.00,35.68
20/1/2024 8.00,44.599
20/1/2024 9.00,44.591
20/1/2024 10.00,45.442
20/1/2024 11.00,45.598
20/1/2024 12.00,45.353
20/1/2024 13.00,44.47
20/1/2024 14.00,44.492
20/1/2024 15.00,44.037
20/1/2024 16.00,43.976
20/1/2024 17.00,36.966
20/1/2024 18.00,36.995
20/1/2024 19.00,37.043
20/1/2024 20.00,37.058
20/1/2024 21.00,14.064
20/1/2024 22.00,14.07
20/1/2024 23.00,15.1
21/1/2024 0.00,15.416
21/1/2024 1.00,15.189
21/1/2024 2.00,15.886
21/1/2024 3.00,15.647
21/1/2024 4.00,15.978
21/1/2024 5.00,15.678
21/1/2024 6.00,15.96
21/1/2024 7.00,14.114
21/1/2024 8.00,13.261
21/1/2024 9.00,12.833
21/1/2024 10.00,13.168
21/1/2024 11.00,12.989
21/1/2024 12.00,11.84
21/1/2024 13.00,11.85
21/1/2024 14.00,11.855
21/1/2024 15.00,11.854
21/1/2024 16.00,11.831
21/1/2024 17.00,14.096
21/1/2024 18.00,14.093
21/1/2024 19.00,14.949
21/1/2024 20.00,15.214
21/1/2024 21.00,15.769
21/1/2024 22.00,15.526
21/1/2024 23.00,16.088
22/1/2024 0.00,15.624
22/1/2024 1.00,15.899
22/1/2024 2.00,15.59
22/1/2024 3.00,15.879
22/1/2024 4.00,15.64
22/1/2024 5.00,16.069
22/1/2024 6.00,15.81
22/1/2024 7.00,14.439
22/1/2024 8.00,12.969
22/1/2024 9.00,13.081
22/1/2024 10.00,12.646
22/1/2024 11.00,12.003
22/1/2024 12.00,11.859
22/1/2024 13.00,11.875
22/1/2024 14.00,11.878
22/1/2024 15.00,11.877
22/1/2024 16.00,11.854
22/1/2024 17.00,14.114
22/1/2024 18.00,14.111
22/1/2024 19.00,14.156
22/1/2024 20.00,14.153
22/1/2024 21.00,14.125
22/1/2024 22.00,14.089
22/1/2024 23.00,14.24
23/1/2024 0.00,14.086
23/1/2024 1.00,14.087
23/1/2024 2.00,14.97
23/1/2024 3.00,15.491
23/1/2024 4.00,15.214
23/1/2024 5.00,15.671
23/1/2024 6.00,16.314
23/1/2024 7.00,35.528
23/1/2024 8.00,44.472
23/1/2024 9.00,44.466
23/1/2024 10.00,45.361
23/1/2024 11.00,45.548
23/1/2024 12.00,45.388
23/1/2024 13.00,44.53
23/1/2024 14.00,44.576
23/1/2024 15.00,44.15
23/1/2024 16.00,44.126
23/1/2024 17.00,36.69
23/1/2024 18.00,37.069
23/1/2024 19.00,37.117
23/1/2024 20.00,37.115
23/1/2024 21.00,14.097
23/1/2024 22.00,14.953
23/1/2024 23.00,15.623
24/1/2024 0.00,15.134
24/1/2024 1.00,15.751
24/1/2024 2.00,15.58
24/1/2024 3.00,16.041
24/1/2024 4.00,15.937
24/1/2024 5.00,16.311
24/1/2024 6.00,16.539
24/1/2024 7.00,35.635
24/1/2024 8.00,44.597
24/1/2024 9.00,44.59
24/1/2024 10.00,45.449
24/1/2024 11.00,45.609
24/1/2024 12.00,45.444
24/1/2024 13.00,44.585
24/1/2024 14.00,44.584
24/1/2024 15.00,44.148
24/1/2024 16.00,44.127
24/1/2024 17.00,36.691
24/1/2024 18.00,37.07
24/1/2024 19.00,37.07
24/1/2024 20.00,37.07
24/1/2024 21.00,14.067
24/1/2024 22.00,14.073
24/1/2024 23.00,15.115
25/1/2024 0.00,15.445
25/1/2024 1.00,15.124
25/1/2024 2.00,15.365
25/1/2024 3.00,15.579
25/1/2024 4.00,15.892
25/1/2024 5.00,15.66
25/1/2024 6.00,16.344
25/1/2024 7.00,35.583
25/1/2024 8.00,44.57
25/1/2024 9.00,44.517
25/1/2024 10.00,45.312
25/1/2024 11.00,45.439
25/1/2024 12.00,45.274
25/1/2024 13.00,44.501
25/1/2024 14.00,44.537
25/1/2024 15.00,44.094
25/1/2024 16.00,43.964
25/1/2024 17.00,36.579
25/1/2024 18.00,37.052
25/1/2024 19.00,37.103
25/1/2024 20.00,37.102
25/1/2024 21.00,14.099
25/1/2024 22.00,14.072
25/1/2024 23.00,15.119
26/1/2024 0.00,15.187
26/1/2024 1.00,15.395
26/1/2024 2.00,15.478
26/1/2024 3.00,15.924
26/1/2024 4.00,15.781
26/1/2024 5.00,16.016
26/1/2024 6.00,16.442
26/1/2024 7.00,35.625
26/1/2024 8.00,44.588
26/1/2024 9.00,44.584
26/1/2024 10.00,45.409
26/1/2024 11.00,45.462
26/1/2024 12.00,45.258
26/1/2024 13.00,44.39
26/1/2024 14.00,44.392
26/1/2024 15.00,43.988
26/1/2024 16.00,43.934
26/1/2024 17.00,36.495
26/1/2024 18.00,36.894
26/1/2024 19.00,36.969
26/1/2024 20.00,37.009
26/1/2024 21.00,14.11
26/1/2024 22.00,14.089
26/1/2024 23.00,14.254
27/1/2024 0.00,14.094
27/1/2024 1.00,14.09
27/1/2024 2.00,14.088
27/1/2024 3.00,14.086
27/1/2024 4.00,15.17
27/1/2024 5.00,15.369
27/1/2024 6.00,16.344
27/1/2024 7.00,35.593
27/1/2024 8.00,44.55
27/1/2024 9.00,44.542
27/1/2024 10.00,45.34
27/1/2024 11.00,45.464
27/1/2024 12.00,45.34
27/1/2024 13.00,44.524
27/1/2024 14.00,44.571
27/1/2024 15.00,44.193
27/1/2024 16.00,44.116
27/1/2024 17.00,36.672
27/1/2024 18.00,37.056
27/1/2024 19.00,37.06
27/1/2024 20.00,37.062
27/1/2024 21.00,14.059
27/1/2024 22.00,14.943
27/1/2024 23.00,15.595
28/1/2024 0.00,15.506
28/1/2024 1.00,15.924
28/1/2024 2.00,15.602
28/1/2024 3.00,15.885
28/1/2024 4.00,15.632
28/1/2024 5.00,15.923
28/1/2024 6.00,15.63
28/1/2024 7.00,14.383
28/1/2024 8.00,13.184
28/1/2024 9.00,13.075
28/1/2024 10.00,12.888
28/1/2024 11.00,13.43
28/1/2024 12.00,12.139
28/1/2024 13.00,11.854
28/1/2024 14.00,11.859
28/1/2024 15.00,11.857
28/1/2024 16.00,11.835
28/1/2024 17.00,13.725
28/1/2024 18.00,14.102
28/1/2024 19.00,14.147
28/1/2024 20.00,14.141
28/1/2024 21.00,15.615
28/1/2024 22.00,15.409
28/1/2024 23.00,15.899
29/1/2024 0.00,15.652
29/1/2024 1.00,15.939
29/1/2024 2.00,15.647
29/1/2024 3.00,15.916
29/1/2024 4.00,15.672
29/1/2024 5.00,15.942
29/1/2024 6.00,15.643
29/1/2024 7.00,14.382
29/1/2024 8.00,13.346
29/1/2024 9.00,13.627
29/1/2024 10.00,13.293
29/1/2024 11.00,13.756
29/1/2024 12.00,13.161
29/1/2024 13.00,13.358
29/1/2024 14.00,13.158
29/1/2024 15.00,11.836
29/1/2024 16.00,11.815
29/1/2024 17.00,13.979
29/1/2024 18.00,15.039
29/1/2024 19.00,15.47
29/1/2024 20.00,15.801
29/1/2024 21.00,15.668
29/1/2024 22.00,15.817
29/1/2024 23.00,15.976
30/1/2024 0.00,15.972
30/1/2024 1.00,15.841
30/1/2024 2.00,16.065
30/1/2024 3.00,15.895
30/1/2024 4.00,16.138
30/1/2024 5.00,15.971
30/1/2024 6.00,16.494
30/1/2024 7.00,35.877
30/1/2024 8.00,44.636
30/1/2024 9.00,44.625
30/1/2024 10.00,45.481
30/1/2024 11.00,45.641
30/1/2024 12.00,45.471
30/1/2024 13.00,44.608
30/1/2024 14.00,44.604
30/1/2024 15.00,44.153
30/1/2024 16.00,44.14
30/1/2024 17.00,36.719
30/1/2024 18.00,37.107
30/1/2024 19.00,37.16
30/1/2024 20.00,37.164
30/1/2024 21.00,15.217
30/1/2024 22.00,15.797
30/1/2024 23.00,15.849
31/1/2024 0.00,15.801
31/1/2024 1.00,15.7
31/1/2024 2.00,15.974
31/1/2024 3.00,15.87
31/1/2024 4.00,16.355
31/1/2024 5.00,16.129
31/1/2024 6.00,16.571
31/1/2024 7.00,35.563
31/1/2024 8.00,44.647
31/1/2024 9.00,44.614
31/1/2024 10.00,45.454
31/1/2024 11.00,45.606
31/1/2024 12.00,45.436
31/1/2024 13.00,44.574
31/1/2024 14.00,44.572
31/1/2024 15.00,44.135
31/1/2024 16.00,44.118
31/1/2024 17.00,36.31
31/1/2024 18.00,37.075
31/1/2024 19.00,37.08
31/1/2024 20.00,37.085
31/1/2024 21.00,14.879
31/1/2024 22.00,15.479
31/1/2024 23.00,24.49
1/2/2024 0.00,23.769
1/2/2024 1.00,24.219
1/2/2024 2.00,23.766
1/2/2024 3.00,24.214
1/2/2024 4.00,23.839
1/2/2024 5.00,24.432
1/2/2024 6.00,25.162
1/2/2024 7.00,53.99
1/2/2024 8.00,68.029
1/2/2024 9.00,67.998
1/2/2024 10.00,69.302
1/2/2024 11.00,69.493
1/2/2024 12.00,69.117
1/2/2024 13.00,67.798
1/2/2024 14.00,67.794
1/2/2024 15.00,67.11
1/2/2024 16.00,67.11
1/2/2024 17.00,55.275
1/2/2024 18.00,56.516
1/2/2024 19.00,56.588
1/2/2024 20.00,56.586
1/2/2024 21.00,21.505
1/2/2024 22.00,21.467
1/2/2024 23.00,21.723
2/2/2024 0.00,21.918
2/2/2024 1.00,23.586
2/2/2024 2.00,23.095
2/2/2024 3.00,23.434
2/2/2024 4.00,23.175
2/2/2024 5.00,24.105
2/2/2024 6.00,25.003
2/2/2024 7.00,53.74
2/2/2024 8.00,67.991
2/2/2024 9.00,67.99
2/2/2024 10.00,69.306
2/2/2024 11.00,69.554
2/2/2024 12.00,69.307
2/2/2024 13.00,67.997
2/2/2024 14.00,67.996
2/2/2024 15.00,67.329
2/2/2024 16.00,67.292
2/2/2024 17.00,55.37
2/2/2024 18.00,56.526
2/2/2024 19.00,56.598
2/2/2024 20.00,56.594
2/2/2024 21.00,21.505
2/2/2024 22.00,21.466
2/2/2024 23.00,21.722
3/2/2024 0.00,22.782
3/2/2024 1.00,23.552
3/2/2024 2.00,23.099
3/2/2024 3.00,23.594
3/2/2024 4.00,23.983
3/2/2024 5.00,24.458
3/2/2024 6.00,25.118
3/2/2024 7.00,53.748
3/2/2024 8.00,67.997
3/2/2024 9.00,67.994
3/2/2024 10.00,69.253
3/2/2024 11.00,69.433
3/2/2024 12.00,69.147
3/2/2024 13.00,67.811
3/2/2024 14.00,67.79
3/2/2024 15.00,67.107
3/2/2024 16.00,67.048
3/2/2024 17.00,55.1
3/2/2024 18.00,56.243
3/2/2024 19.00,56.249
3/2/2024 20.00,56.267
3/2/2024 21.00,21.481
3/2/2024 22.00,21.488
3/2/2024 23.00,21.732
4/2/2024 0.00,21.482
4/2/2024 1.00,21.478
4/2/2024 2.00,23.217
4/2/2024 3.00,23.51
4/2/2024 4.00,23.096
4/2/2024 5.00,24.068
4/2/2024 6.00,23.806
4/2/2024 7.00,20.949
4/2/2024 8.00,19.594
4/2/2024 9.00,20.062
4/2/2024 10.00,19.732
4/2/2024 11.00,20.476
4/2/2024 12.00,19.877
4/2/2024 13.00,20.379
4/2/2024 14.00,18.066
4/2/2024 15.00,18.061
4/2/2024 16.00,18.028
4/2/2024 17.00,21.727
4/2/2024 18.00,23.904
4/2/2024 19.00,23.553
4/2/2024 20.00,24.115
4/2/2024 21.00,23.824
4/2/2024 22.00,24.228
4/2/2024 23.00,24.005
5/2/2024 0.00,24.203
5/2/2024 1.00,23.906
5/2/2024 2.00,24.412
5/2/2024 3.00,24.081
5/2/2024 4.00,24.586
5/2/2024 5.00,24.282
5/2/2024 6.00,24.635
5/2/2024 7.00,21.007
5/2/2024 8.00,20.74
5/2/2024 9.00,20.257
5/2/2024 10.00,20.862
5/2/2024 11.00,20.575
5/2/2024 12.00,20.767
5/2/2024 13.00,20.179
5/2/2024 14.00,19.809
5/2/2024 15.00,18.187
5/2/2024 16.00,18.292
5/2/2024 17.00,21.908
5/2/2024 18.00,23.621
5/2/2024 19.00,23.984
5/2/2024 20.00,23.723
5/2/2024 21.00,24.195
5/2/2024 22.00,23.846
5/2/2024 23.00,24.552
6/2/2024 0.00,24.007
6/2/2024 1.00,24.401
6/2/2024 2.00,24.094
6/2/2024 3.00,24.562
6/2/2024 4.00,24.28
6/2/2024 5.00,24.658
6/2/2024 6.00,25.155
6/2/2024 7.00,53.994
6/2/2024 8.00,68.036
6/2/2024 9.00,68.023
6/2/2024 10.00,69.325
6/2/2024 11.00,69.557
6/2/2024 12.00,69.229
6/2/2024 13.00,67.821
6/2/2024 14.00,67.789
6/2/2024 15.00,67.095
6/2/2024 16.00,67.058
6/2/2024 17.00,55.153
6/2/2024 18.00,56.336
6/2/2024 19.00,56.433
6/2/2024 20.00,56.453
6/2/2024 21.00,21.515
6/2/2024 22.00,21.474
6/2/2024 23.00,21.726
7/2/2024 0.00,21.473
7/2/2024 1.00,23.648
7/2/2024 2.00,23.125
7/2/2024 3.00,23.464
7/2/2024 4.00,23.371
7/2/2024 5.00,24.384
7/2/2024 6.00,25.082
7/2/2024 7.00,53.74
7/2/2024 8.00,67.988
7/2/2024 9.00,67.985
7/2/2024 10.00,69.297
7/2/2024 11.00,69.544
7/2/2024 12.00,69.292
7/2/2024 13.00,68.001
7/2/2024 14.00,68.01
7/2/2024 15.00,67.318
7/2/2024 16.00,67.278
7/2/2024 17.00,55.361
7/2/2024 18.00,56.524
7/2/2024 19.00,56.531
7/2/2024 20.00,56.537
7/2/2024 21.00,21.887
7/2/2024 22.00,23.523
7/2/2024 23.00,24.07
8/2/2024 0.00,24.116
8/2/2024 1.00,23.913
8/2/2024 2.00,24.099
8/2/2024 3.00,23.913
8/2/2024 4.00,24.17
8/2/2024 5.00,23.973
8/2/2024 6.00,25.161
8/2/2024 7.00,54.044
8/2/2024 8.00,68.046
8/2/2024 9.00,68.021
8/2/2024 10.00,69.309
8/2/2024 11.00,69.55
8/2/2024 12.00,69.292
8/2/2024 13.00,67.98
8/2/2024 14.00,67.976
8/2/2024 15.00,67.31
8/2/2024 16.00,67.28
8/2/2024 17.00,55.364
8/2/2024 18.00,56.526
8/2/2024 19.00,56.602
