Date,Load
07/01/2024 08.00,3396
07/01/2024 08.15,3276
07/01/2024 08.30,3048
07/01/2024 08.45,3294
07/01/2024 09.00,2970
07/01/2024 09.15,2838
07/01/2024 09.30,2658
07/01/2024 09.45,1878
07/01/2024 10.00,1386
07/01/2024 10.15,2022
07/01/2024 10.30,1836
07/01/2024 10.45,1884
07/01/2024 11.00,1746
07/01/2024 11.15,1344
07/01/2024 11.30,1176
07/01/2024 11.45,1422
07/01/2024 12.00,1440
07/01/2024 12.15,1596
07/01/2024 12.30,1440
07/01/2024 12.45,2076
07/01/2024 13.00,2268
07/01/2024 13.15,2208
07/01/2024 13.30,2520
07/01/2024 13.45,2616
07/01/2024 14.00,2772
07/01/2024 14.15,3360
07/01/2024 14.30,3396
07/01/2024 14.45,2976
07/01/2024 15.00,2832
07/01/2024 15.15,3090
07/01/2024 15.30,3366
07/01/2024 15.45,3300
07/01/2024 16.00,3054
07/01/2024 16.15,3504
07/01/2024 16.30,3546
07/01/2024 16.45,3840
07/01/2024 17.00,4272
07/01/2024 17.15,4374
07/01/2024 17.30,4404
07/01/2024 17.45,4326
07/01/2024 18.00,4500
07/01/2024 18.15,4512
07/01/2024 18.30,4296
07/01/2024 18.45,4452
07/01/2024 19.00,4218
07/01/2024 19.15,4374
07/01/2024 19.30,4410
07/01/2024 19.45,4266
07/01/2024 20.00,4062
07/01/2024 20.15,4020
07/01/2024 20.30,4254
07/01/2024 20.45,4230
07/01/2024 21.00,4206
07/01/2024 21.15,4050
07/01/2024 21.30,4212
07/01/2024 21.45,4302
07/01/2024 22.00,3984
07/01/2024 22.15,4056
07/01/2024 22.30,4092
07/01/2024 22.45,3912
07/01/2024 23.00,3858
07/01/2024 23.15,3684
07/01/2024 23.30,4068
07/01/2024 23.45,4320
08/01/2024 00.00,3942
08/01/2024 00.15,3606
08/01/2024 00.30,4044
08/01/2024 00.45,4230
08/01/2024 01.00,4008
08/01/2024 01.15,4074
08/01/2024 01.30,4116
08/01/2024 01.45,4194
08/01/2024 02.00,4014
08/01/2024 02.15,3888
08/01/2024 02.30,4056
08/01/2024 02.45,4110
08/01/2024 03.00,4056
08/01/2024 03.15,3978
08/01/2024 03.30,4044
08/01/2024 03.45,4020
08/01/2024 04.00,4128
08/01/2024 04.15,4080
08/01/2024 04.30,3924
08/01/2024 04.45,3792
08/01/2024 05.00,4140
08/01/2024 05.15,4026
08/01/2024 05.30,3636
08/01/2024 05.45,3126
08/01/2024 06.00,3390
08/01/2024 06.15,3330
08/01/2024 06.30,3780
08/01/2024 06.45,3936
08/01/2024 07.00,3702
08/01/2024 07.15,3312
08/01/2024 07.30,2862
08/01/2024 07.45,2004
08/01/2024 08.00,1752
08/01/2024 08.15,1644
08/01/2024 08.30,1530
08/01/2024 08.45,1428
08/01/2024 09.00,1188
08/01/2024 09.15,1254
08/01/2024 09.30,1008
08/01/2024 09.45,984
08/01/2024 10.00,840
08/01/2024 10.15,852
08/01/2024 10.30,816
08/01/2024 10.45,1008
08/01/2024 11.00,1488
08/01/2024 11.15,1416
08/01/2024 11.30,1644
08/01/2024 11.45,1524
08/01/2024 12.00,1536
08/01/2024 12.15,1560
08/01/2024 12.30,1452
08/01/2024 12.45,1560
08/01/2024 13.00,1524
08/01/2024 13.15,1584
08/01/2024 13.30,1524
08/01/2024 13.45,1710
08/01/2024 14.00,1692
08/01/2024 14.15,1476
08/01/2024 14.30,1254
08/01/2024 14.45,1242
08/01/2024 15.00,1098
08/01/2024 15.15,756
08/01/2024 15.30,762
08/01/2024 15.45,918
08/01/2024 16.00,1368
08/01/2024 16.15,1800
08/01/2024 16.30,2196
08/01/2024 16.45,2694
08/01/2024 17.00,1896
08/01/2024 17.15,2634
08/01/2024 17.30,2928
08/01/2024 17.45,2886
08/01/2024 18.00,2868
08/01/2024 18.15,2736
08/01/2024 18.30,2784
08/01/2024 18.45,2946
08/01/2024 19.00,2820
08/01/2024 19.15,2958
08/01/2024 19.30,2994
08/01/2024 19.45,2406
08/01/2024 20.00,2886
08/01/2024 20.15,2886
08/01/2024 20.30,2802
08/01/2024 20.45,2886
08/01/2024 21.00,3030
08/01/2024 21.15,2472
08/01/2024 21.30,2844
08/01/2024 21.45,2976
08/01/2024 22.00,2514
08/01/2024 22.15,2688
08/01/2024 22.30,2886
08/01/2024 22.45,2796
08/01/2024 23.00,2706
08/01/2024 23.15,2748
08/01/2024 23.30,2412
08/01/2024 23.45,2784
09/01/2024 00.00,2820
09/01/2024 00.15,2808
09/01/2024 00.30,2514
09/01/2024 00.45,2844
09/01/2024 01.00,2760
09/01/2024 01.15,2736
09/01/2024 01.30,2790
09/01/2024 01.45,2820
09/01/2024 02.00,2532
09/01/2024 02.15,2646
09/01/2024 02.30,2748
09/01/2024 02.45,2868
09/01/2024 03.00,2814
09/01/2024 03.15,2772
09/01/2024 03.30,2736
09/01/2024 03.45,2736
09/01/2024 04.00,2616
09/01/2024 04.15,2784
09/01/2024 04.30,2712
09/01/2024 04.45,2682
09/01/2024 05.00,2736
09/01/2024 05.15,2796
09/01/2024 05.30,2514
09/01/2024 05.45,2160
09/01/2024 06.00,2016
09/01/2024 06.15,2136
09/01/2024 06.30,2226
09/01/2024 06.45,2400
09/01/2024 07.00,2472
09/01/2024 07.15,2556
09/01/2024 07.30,2910
09/01/2024 07.45,2856
09/01/2024 08.00,3084
09/01/2024 08.15,3246
09/01/2024 08.30,3594
09/01/2024 08.45,3270
09/01/2024 09.00,3048
09/01/2024 09.15,3198
09/01/2024 09.30,3162
09/01/2024 09.45,3090
09/01/2024 10.00,2838
09/01/2024 10.15,2922
09/01/2024 10.30,2682
09/01/2024 10.45,2652
09/01/2024 11.00,2712
09/01/2024 11.15,2562
09/01/2024 11.30,2640
09/01/2024 11.45,2364
09/01/2024 12.00,1782
09/01/2024 12.15,1704
09/01/2024 12.30,1776
09/01/2024 12.45,1536
09/01/2024 13.00,1704
09/01/2024 13.15,1596
09/01/2024 13.30,2424
09/01/2024 13.45,2736
09/01/2024 14.00,1938
09/01/2024 14.15,2160
09/01/2024 14.30,2298
09/01/2024 14.45,2208
09/01/2024 15.00,2478
09/01/2024 15.15,2394
09/01/2024 15.30,2340
09/01/2024 15.45,2616
09/01/2024 16.00,3354
09/01/2024 16.15,3636
09/01/2024 16.30,3708
09/01/2024 16.45,3984
09/01/2024 17.00,4188
09/01/2024 17.15,4056
09/01/2024 17.30,4128
09/01/2024 17.45,4338
09/01/2024 18.00,4344
09/01/2024 18.15,4164
09/01/2024 18.30,3732
09/01/2024 18.45,3954
09/01/2024 19.00,4326
09/01/2024 19.15,4410
09/01/2024 19.30,4260
09/01/2024 19.45,3882
09/01/2024 20.00,4092
09/01/2024 20.15,4368
09/01/2024 20.30,4392
09/01/2024 20.45,4218
09/01/2024 21.00,4422
09/01/2024 21.15,4584
09/01/2024 21.30,4710
09/01/2024 21.45,4656
09/01/2024 22.00,4596
09/01/2024 22.15,4728
09/01/2024 22.30,4668
09/01/2024 22.45,4644
09/01/2024 23.00,4650
09/01/2024 23.15,4404
09/01/2024 23.30,4356
09/01/2024 23.45,4260
10/01/2024 00.00,4452
10/01/2024 00.15,4542
10/01/2024 00.30,4464
10/01/2024 00.45,4434
10/01/2024 01.00,3990
10/01/2024 01.15,4098
10/01/2024 01.30,4188
10/01/2024 01.45,4500
10/01/2024 02.00,4476
10/01/2024 02.15,4248
10/01/2024 02.30,4536
10/01/2024 02.45,4476
10/01/2024 03.00,4434
10/01/2024 03.15,4098
10/01/2024 03.30,4068
10/01/2024 03.45,3792
10/01/2024 04.00,4194
10/01/2024 04.15,4050
10/01/2024 04.30,4032
10/01/2024 04.45,3996
10/01/2024 05.00,3954
10/01/2024 05.15,4008
10/01/2024 05.30,4284
10/01/2024 05.45,4338
10/01/2024 06.00,4170
10/01/2024 06.15,4128
10/01/2024 06.30,4050
10/01/2024 06.45,3990
10/01/2024 07.00,4128
10/01/2024 07.15,4116
10/01/2024 07.30,4080
10/01/2024 07.45,3840
10/01/2024 08.00,3300
10/01/2024 08.15,3156
10/01/2024 08.30,3144
10/01/2024 08.45,2922
10/01/2024 09.00,2820
10/01/2024 09.15,2748
10/01/2024 09.30,2478
10/01/2024 09.45,2400
10/01/2024 10.00,2304
10/01/2024 10.15,2412
10/01/2024 10.30,2316
10/01/2024 10.45,2220
10/01/2024 11.00,2172
10/01/2024 11.15,1956
10/01/2024 11.30,1716
10/01/2024 11.45,1728
10/01/2024 12.00,1650
10/01/2024 12.15,1926
10/01/2024 12.30,1836
10/01/2024 12.45,2316
10/01/2024 13.00,2424
10/01/2024 13.15,2322
10/01/2024 13.30,2400
10/01/2024 13.45,2082
10/01/2024 14.00,2586
10/01/2024 14.15,2220
10/01/2024 14.30,2292
10/01/2024 14.45,2304
10/01/2024 15.00,2628
10/01/2024 15.15,2922
10/01/2024 15.30,3450
10/01/2024 15.45,3588
10/01/2024 16.00,3756
10/01/2024 16.15,3816
10/01/2024 16.30,4080
10/01/2024 16.45,4092
10/01/2024 17.00,4080
10/01/2024 17.15,4344
10/01/2024 17.30,4326
10/01/2024 17.45,4476
10/01/2024 18.00,4422
10/01/2024 18.15,4344
10/01/2024 18.30,4164
10/01/2024 18.45,4212
10/01/2024 19.00,4440
10/01/2024 19.15,4572
10/01/2024 19.30,4284
10/01/2024 19.45,3798
10/01/2024 20.00,4158
10/01/2024 20.15,4530
10/01/2024 20.30,4164
10/01/2024 20.45,4380
10/01/2024 21.00,4410
10/01/2024 21.15,4584
10/01/2024 21.30,4116
10/01/2024 21.45,4170
10/01/2024 22.00,4452
10/01/2024 22.15,4476
10/01/2024 22.30,4518
10/01/2024 22.45,4242
10/01/2024 23.00,4428
10/01/2024 23.15,4584
10/01/2024 23.30,4452
10/01/2024 23.45,4284
11/01/2024 00.00,4524
11/01/2024 00.15,4482
11/01/2024 00.30,4530
11/01/2024 00.45,4524
11/01/2024 01.00,4662
11/01/2024 01.15,4620
11/01/2024 01.30,4512
11/01/2024 01.45,4476
11/01/2024 02.00,4530
11/01/2024 02.15,4404
11/01/2024 02.30,4512
11/01/2024 02.45,4338
11/01/2024 03.00,4302
11/01/2024 03.15,4272
11/01/2024 03.30,4248
11/01/2024 03.45,4434
11/01/2024 04.00,4194
11/01/2024 04.15,4284
11/01/2024 04.30,3798
11/01/2024 04.45,3420
11/01/2024 05.00,3876
11/01/2024 05.15,3972
11/01/2024 05.30,4440
11/01/2024 05.45,4440
11/01/2024 06.00,4074
11/01/2024 06.15,4140
11/01/2024 06.30,4428
11/01/2024 06.45,4272
11/01/2024 07.00,4542
11/01/2024 07.15,4356
11/01/2024 07.30,4122
11/01/2024 07.45,3714
11/01/2024 08.00,2928
11/01/2024 08.15,3162
11/01/2024 08.30,3354
11/01/2024 08.45,3264
11/01/2024 09.00,3144
11/01/2024 09.15,3282
11/01/2024 09.30,3198
11/01/2024 09.45,3024
11/01/2024 10.00,2832
11/01/2024 10.15,2826
11/01/2024 10.30,2814
11/01/2024 10.45,2862
11/01/2024 11.00,2586
11/01/2024 11.15,2604
11/01/2024 11.30,2688
11/01/2024 11.45,2508
11/01/2024 12.00,2844
11/01/2024 12.15,2514
11/01/2024 12.30,2268
11/01/2024 12.45,2376
11/01/2024 13.00,3216
