Date,Load
01/01/2023 20.45,0.84
01/01/2023 21.00,0.86
01/01/2023 21.15,0.85
01/01/2023 21.30,0.87
01/01/2023 21.45,0.85
01/01/2023 22.00,0.9
01/01/2023 22.15,0.91
01/01/2023 22.30,0.89
01/01/2023 22.45,0.93
01/01/2023 23.00,0.94
01/01/2023 23.15,0.91
01/01/2023 23.30,0.91
01/01/2023 23.45,0.86
02/01/2023 00.00,0.85
02/01/2023 00.15,0.84
02/01/2023 00.30,0.87
02/01/2023 00.45,0.86
02/01/2023 01.00,0.79
02/01/2023 01.15,0.82
02/01/2023 01.30,0.78
02/01/2023 01.45,0.83
02/01/2023 02.00,0.88
02/01/2023 02.15,0.92
02/01/2023 02.30,0.81
02/01/2023 02.45,0.84
02/01/2023 03.00,0.87
02/01/2023 03.15,0.87
02/01/2023 03.30,0.87
02/01/2023 03.45,0.87
02/01/2023 04.00,0.91
02/01/2023 04.15,0.9
02/01/2023 04.30,0.86
02/01/2023 04.45,0.88
02/01/2023 05.00,0.86
02/01/2023 05.15,0.86
02/01/2023 05.30,0.88
02/01/2023 05.45,0.82
02/01/2023 06.00,0.78
02/01/2023 06.15,0.8
02/01/2023 06.30,0.82
02/01/2023 06.45,0.82
02/01/2023 07.00,0.79
02/01/2023 07.15,0.81
02/01/2023 07.30,0.78
02/01/2023 07.45,0.81
02/01/2023 08.00,0.78
02/01/2023 08.15,0.76
02/01/2023 08.30,0.76
02/01/2023 08.45,0.77
02/01/2023 09.00,0.77
02/01/2023 09.15,0.75
02/01/2023 09.30,0.78
02/01/2023 09.45,0.78
02/01/2023 10.00,0.8
02/01/2023 10.15,0.79
02/01/2023 10.30,0.79
02/01/2023 10.45,0.83
02/01/2023 11.00,0.85
02/01/2023 11.15,0.84
02/01/2023 11.30,0.8
02/01/2023 11.45,0.85
02/01/2023 12.00,0.86
02/01/2023 12.15,0.81
02/01/2023 12.30,0.78
02/01/2023 12.45,0.77
02/01/2023 13.00,0.75
02/01/2023 13.15,203.03
02/01/2023 13.30,351.35
02/01/2023 13.45,350.3
02/01/2023 14.00,724.37
02/01/2023 14.15,742.31
02/01/2023 14.30,735.34
02/01/2023 14.45,733.6
02/01/2023 15.00,674.96
02/01/2023 15.15,212.48
02/01/2023 15.30,223.62
02/01/2023 15.45,222.69
02/01/2023 16.00,223.04
02/01/2023 16.15,213.26
02/01/2023 16.30,213.21
02/01/2023 16.45,216.04
02/01/2023 17.00,214.06
02/01/2023 17.15,216.62
02/01/2023 17.30,847.49
02/01/2023 17.45,921.49
02/01/2023 18.00,1361.63
02/01/2023 18.15,1374.77
02/01/2023 18.30,1455.13
02/01/2023 18.45,1366.27
02/01/2023 19.00,1046.91
02/01/2023 19.15,1415.12
02/01/2023 19.30,1426.35
02/01/2023 19.45,1425.86
02/01/2023 20.00,1423.32
02/01/2023 20.15,1410.77
02/01/2023 20.30,1406.94
02/01/2023 20.45,1401.72
02/01/2023 21.00,1399.06
02/01/2023 21.15,1412.58
02/01/2023 21.30,1432.59
02/01/2023 21.45,1415.79
02/01/2023 22.00,1407.18
02/01/2023 22.15,1412.41
02/01/2023 22.30,1400.61
02/01/2023 22.45,1373.62
02/01/2023 23.00,1343.47
02/01/2023 23.15,1402.94
02/01/2023 23.30,1420.01
02/01/2023 23.45,1425.1
03/01/2023 00.00,1427.47
03/01/2023 00.15,1431.9
03/01/2023 00.30,1442.53
03/01/2023 00.45,1442.84
03/01/2023 01.00,1440.67
03/01/2023 01.15,1446.85
03/01/2023 01.30,1440
03/01/2023 01.45,1438.54
03/01/2023 02.00,1452.96
03/01/2023 02.15,1445.01
03/01/2023 02.30,1440.42
03/01/2023 02.45,1437.53
03/01/2023 03.00,1432.77
03/01/2023 03.15,1411.25
03/01/2023 03.30,1410.89
03/01/2023 03.45,1407.07
03/01/2023 04.00,1406.41
03/01/2023 04.15,1407.73
03/01/2023 04.30,1410.34
03/01/2023 04.45,1417.8
03/01/2023 05.00,1418.04
03/01/2023 05.15,1423.63
03/01/2023 05.30,1426.95
03/01/2023 05.45,1423.21
03/01/2023 06.00,1418.52
03/01/2023 06.15,1404.95
03/01/2023 06.30,1397.17
03/01/2023 06.45,1392.99
03/01/2023 07.00,1392.85
03/01/2023 07.15,1389.04
03/01/2023 07.30,1403.09
03/01/2023 07.45,1391.59
03/01/2023 08.00,1395.44
03/01/2023 08.15,1396.73
03/01/2023 08.30,1401.64
03/01/2023 08.45,1401.8
03/01/2023 09.00,1400.9
03/01/2023 09.15,1420.48
03/01/2023 09.30,1451.96
03/01/2023 09.45,1465.04
03/01/2023 10.00,1455.01
03/01/2023 10.15,1483.62
03/01/2023 10.30,1366.8
03/01/2023 10.45,1201.26
03/01/2023 11.00,1196.82
03/01/2023 11.15,1198.21
03/01/2023 11.30,1204.93
03/01/2023 11.45,1216.72
03/01/2023 12.00,1206.9
03/01/2023 12.15,1205.21
03/01/2023 12.30,1203.52
03/01/2023 12.45,1206.83
03/01/2023 13.00,1210.76
03/01/2023 13.15,1200.27
03/01/2023 13.30,1203.76
03/01/2023 13.45,1213.11
03/01/2023 14.00,1221.26
03/01/2023 14.15,1242.28
03/01/2023 14.30,1239.64
03/01/2023 14.45,1239.63
03/01/2023 15.00,1241.88
03/01/2023 15.15,1244.2
03/01/2023 15.30,1251.33
03/01/2023 15.45,1245.03
03/01/2023 16.00,1237.77
03/01/2023 16.15,1241.13
03/01/2023 16.30,1238.85
03/01/2023 16.45,1241.36
03/01/2023 17.00,1232.8
03/01/2023 17.15,1204.97
03/01/2023 17.30,1273.28
03/01/2023 17.45,1324.43
03/01/2023 18.00,1337.78
03/01/2023 18.15,1414.23
03/01/2023 18.30,1690.23
03/01/2023 18.45,1633.05
03/01/2023 19.00,1622.1
03/01/2023 19.15,1595.23
03/01/2023 19.30,1594.43
03/01/2023 19.45,1596.33
03/01/2023 20.00,1586.92
03/01/2023 20.15,1584.03
03/01/2023 20.30,1584.25
03/01/2023 20.45,1588.68
03/01/2023 21.00,1584.37
03/01/2023 21.15,1574.71
03/01/2023 21.30,1355.18
03/01/2023 21.45,1180.81
03/01/2023 22.00,1193.14
03/01/2023 22.15,1190.14
03/01/2023 22.30,1191.02
03/01/2023 22.45,1194.46
03/01/2023 23.00,1191.61
03/01/2023 23.15,1195.74
03/01/2023 23.30,1205.95
03/01/2023 23.45,1194.81
04/01/2023 00.00,1199.25
04/01/2023 00.15,1205.86
04/01/2023 00.30,1205.54
04/01/2023 00.45,1205.3
04/01/2023 01.00,1219.72
04/01/2023 01.15,1228.71
04/01/2023 01.30,1229.09
04/01/2023 01.45,1229.3
04/01/2023 02.00,1227.38
04/01/2023 02.15,1233
04/01/2023 02.30,1225.47
04/01/2023 02.45,1213.41
04/01/2023 03.00,1218.32
04/01/2023 03.15,1224.94
04/01/2023 03.30,1216.78
04/01/2023 03.45,1190.43
04/01/2023 04.00,1189.95
04/01/2023 04.15,1188.26
04/01/2023 04.30,1189.31
04/01/2023 04.45,1198.09
04/01/2023 05.00,1203.1
04/01/2023 05.15,1208.74
04/01/2023 05.30,1208.17
04/01/2023 05.45,1206.68
04/01/2023 06.00,1199.61
04/01/2023 06.15,1185.37
04/01/2023 06.30,1185.55
04/01/2023 06.45,1182.47
04/01/2023 07.00,1178.2
04/01/2023 07.15,1181.35
04/01/2023 07.30,1194.21
04/01/2023 07.45,1178.91
04/01/2023 08.00,1152.57
04/01/2023 08.15,1141.58
04/01/2023 08.30,1145.7
04/01/2023 08.45,1159.86
04/01/2023 09.00,1190.4
04/01/2023 09.15,1155.04
04/01/2023 09.30,1160.77
04/01/2023 09.45,1167.8
04/01/2023 10.00,1162.32
04/01/2023 10.15,1167.63
04/01/2023 10.30,1158.83
04/01/2023 10.45,1161.58
04/01/2023 11.00,1161.99
04/01/2023 11.15,1161.29
04/01/2023 11.30,1169.44
04/01/2023 11.45,1172.17
04/01/2023 12.00,1165.46
04/01/2023 12.15,1165.48
04/01/2023 12.30,1164.2
04/01/2023 12.45,1167.23
04/01/2023 13.00,1244.91
04/01/2023 13.15,1292.37
04/01/2023 13.30,1290.58
04/01/2023 13.45,1312.6
04/01/2023 14.00,1320.65
04/01/2023 14.15,1318.53
04/01/2023 14.30,1320.87
04/01/2023 14.45,1288.73
04/01/2023 15.00,1289.16
04/01/2023 15.15,1311.95
04/01/2023 15.30,1320.43
04/01/2023 15.45,1318.16
04/01/2023 16.00,1320.42
04/01/2023 16.15,1320.08
04/01/2023 16.30,1322.08
04/01/2023 16.45,1324.39
04/01/2023 17.00,1323.26
04/01/2023 17.15,1319.32
04/01/2023 17.30,1298.42
04/01/2023 17.45,1306.2
04/01/2023 18.00,1329.44
04/01/2023 18.15,1342.83
04/01/2023 18.30,1328.14
04/01/2023 18.45,1324.64
04/01/2023 19.00,1318.51
04/01/2023 19.15,1334.83
04/01/2023 19.30,1335.49
04/01/2023 19.45,1331.9
04/01/2023 20.00,1332.6
04/01/2023 20.15,1325.74
04/01/2023 20.30,1298.33
04/01/2023 20.45,1293.87
04/01/2023 21.00,1291.74
04/01/2023 21.15,1294.95
04/01/2023 21.30,1300.96
04/01/2023 21.45,1291.8
04/01/2023 22.00,1292.75
04/01/2023 22.15,1288.36
04/01/2023 22.30,1286.47
04/01/2023 22.45,1288.12
04/01/2023 23.00,1246.12
04/01/2023 23.15,1157.75
04/01/2023 23.30,1168.32
04/01/2023 23.45,1159.42
05/01/2023 00.00,1156.74
05/01/2023 00.15,1160.5
05/01/2023 00.30,1154.43
05/01/2023 00.45,1155.11
05/01/2023 01.00,1155.31
05/01/2023 01.15,1156.33
05/01/2023 01.30,1152.67
05/01/2023 01.45,1155.06
05/01/2023 02.00,1164.16
05/01/2023 02.15,1154.93
05/01/2023 02.30,1158.39
05/01/2023 02.45,1160.31
05/01/2023 03.00,1157.37
05/01/2023 03.15,1161.07
05/01/2023 03.30,1156.13
05/01/2023 03.45,1154.61
05/01/2023 04.00,1155.48
05/01/2023 04.15,1155.37
05/01/2023 04.30,1161.64
05/01/2023 04.45,1181.39
05/01/2023 05.00,1194.49
05/01/2023 05.15,1201.84
05/01/2023 05.30,1185.24
05/01/2023 05.45,1177.6
05/01/2023 06.00,1176.28
05/01/2023 06.15,1180.19
05/01/2023 06.30,1178.11
05/01/2023 06.45,1172.91
05/01/2023 07.00,1169.55
05/01/2023 07.15,1177.6
05/01/2023 07.30,1162.95
05/01/2023 07.45,1163.58
05/01/2023 08.00,1195.78
05/01/2023 08.15,1190.3
05/01/2023 08.30,1177.87
05/01/2023 08.45,1150.81
05/01/2023 09.00,1149.57
05/01/2023 09.15,1150.81
05/01/2023 09.30,1149.29
05/01/2023 09.45,1146.6
05/01/2023 10.00,1161.38
05/01/2023 10.15,1147.35
05/01/2023 10.30,1153.47
05/01/2023 10.45,1150.28
05/01/2023 11.00,1153.57
05/01/2023 11.15,1151.22
05/01/2023 11.30,1159.87
05/01/2023 11.45,1163.18
05/01/2023 12.00,1159.92
05/01/2023 12.15,1168.52
05/01/2023 12.30,1169.89
05/01/2023 12.45,1163.39
05/01/2023 13.00,1447.55
05/01/2023 13.15,1839.22
05/01/2023 13.30,1813.06
05/01/2023 13.45,1734.03
05/01/2023 14.00,1691.58
05/01/2023 14.15,1687.77
05/01/2023 14.30,1702.18
05/01/2023 14.45,1706.71
05/01/2023 15.00,1713.27
05/01/2023 15.15,1711.3
05/01/2023 15.30,1727.08
05/01/2023 15.45,1723.78
05/01/2023 16.00,1718.92
05/01/2023 16.15,1727.37
05/01/2023 16.30,1728.76
05/01/2023 16.45,1722.67
05/01/2023 17.00,1726.21
05/01/2023 17.15,1714.41
05/01/2023 17.30,1717.71
05/01/2023 17.45,1710.58
05/01/2023 18.00,1728.49
05/01/2023 18.15,1748.45
05/01/2023 18.30,1746.51
05/01/2023 18.45,1734.57
05/01/2023 19.00,1741.51
05/01/2023 19.15,1712.31
05/01/2023 19.30,1697.44
05/01/2023 19.45,1678.86
05/01/2023 20.00,1669.09
05/01/2023 20.15,1663.03
05/01/2023 20.30,1677.5
05/01/2023 20.45,1675.74
05/01/2023 21.00,1678.82
05/01/2023 21.15,1667.39
05/01/2023 21.30,1659.46
05/01/2023 21.45,1672.29
05/01/2023 22.00,1667.7
05/01/2023 22.15,1657.28
05/01/2023 22.30,1655.72
05/01/2023 22.45,1656.67
05/01/2023 23.00,1344.3
05/01/2023 23.15,1147.42
05/01/2023 23.30,1161.27
05/01/2023 23.45,1159.78
06/01/2023 00.00,1178.9
06/01/2023 00.15,1175.37
06/01/2023 00.30,1194.34
06/01/2023 00.45,1188.86
06/01/2023 01.00,1189.58
06/01/2023 01.15,1186.99
06/01/2023 01.30,1187.73
06/01/2023 01.45,1187.15
06/01/2023 02.00,1187.2
06/01/2023 02.15,1187.04
06/01/2023 02.30,1188.82
06/01/2023 02.45,1201.42
06/01/2023 03.00,1191.09
06/01/2023 03.15,1179.46
06/01/2023 03.30,1187.42
06/01/2023 03.45,1178.07
06/01/2023 04.00,1162.45
06/01/2023 04.15,1160.46
06/01/2023 04.30,1162.21
06/01/2023 04.45,1152.86
06/01/2023 05.00,1165.01
06/01/2023 05.15,1182.74
06/01/2023 05.30,1175.15
06/01/2023 05.45,1172.53
06/01/2023 06.00,1166.35
06/01/2023 06.15,1151.26
06/01/2023 06.30,1152.03
06/01/2023 06.45,1143.23
06/01/2023 07.00,1139.74
06/01/2023 07.15,1138.96
06/01/2023 07.30,1142.81
06/01/2023 07.45,1143.75
06/01/2023 08.00,1158.8
06/01/2023 08.15,1155.02
06/01/2023 08.30,1154.33
06/01/2023 08.45,1171.86
06/01/2023 09.00,1160.36
06/01/2023 09.15,1138.22
06/01/2023 09.30,1138.35
06/01/2023 09.45,1138.14
06/01/2023 10.00,1138.86
06/01/2023 10.15,1138.77
06/01/2023 10.30,1141.1
06/01/2023 10.45,1153.72
06/01/2023 11.00,1141.09
06/01/2023 11.15,1142.53
06/01/2023 11.30,1155.85
06/01/2023 11.45,1152.99
06/01/2023 12.00,1146.6
06/01/2023 12.15,1148.38
06/01/2023 12.30,1149.14
06/01/2023 12.45,1145.22
06/01/2023 13.00,1226.14
06/01/2023 13.15,1277.87
06/01/2023 13.30,1289.1
06/01/2023 13.45,1268.65
06/01/2023 14.00,1202.66
06/01/2023 14.15,1205.64
06/01/2023 14.30,1201.55
06/01/2023 14.45,1198.79
06/01/2023 15.00,1203.14
06/01/2023 15.15,1205.83
06/01/2023 15.30,1216.65
06/01/2023 15.45,1246.99
06/01/2023 16.00,1239.79
06/01/2023 16.15,1239.39
06/01/2023 16.30,1239
06/01/2023 16.45,1242.7
06/01/2023 17.00,1240.42
06/01/2023 17.15,1245.07
06/01/2023 17.30,1247.03
06/01/2023 17.45,1245.03
06/01/2023 18.00,1264.58
06/01/2023 18.15,1277.02
06/01/2023 18.30,1255.84
06/01/2023 18.45,1263.52
06/01/2023 19.00,1234.98
06/01/2023 19.15,1222.43
06/01/2023 19.30,1221.28
06/01/2023 19.45,1222.62
06/01/2023 20.00,1221.99
06/01/2023 20.15,1224.35
06/01/2023 20.30,1226.86
06/01/2023 20.45,1220.93
06/01/2023 21.00,1219.89
06/01/2023 21.15,1219.33
06/01/2023 21.30,1216.54
06/01/2023 21.45,1214.92
06/01/2023 22.00,1214.43
06/01/2023 22.15,1215.27
06/01/2023 22.30,1207.32
06/01/2023 22.45,1204.69
06/01/2023 23.00,1162.53
06/01/2023 23.15,1080.98
06/01/2023 23.30,1092.14
06/01/2023 23.45,1092.68
07/01/2023 00.00,1095.29
07/01/2023 00.15,1098.21
07/01/2023 00.30,1099.99
07/01/2023 00.45,1118.58
07/01/2023 01.00,1122.23
07/01/2023 01.15,1126.48
07/01/2023 01.30,1117.94
07/01/2023 01.45,1116.46
07/01/2023 02.00,1117.54
07/01/2023 02.15,1111.44
07/01/2023 02.30,1089.65
07/01/2023 02.45,1090.19
07/01/2023 03.00,1093.37
07/01/2023 03.15,1089.05
07/01/2023 03.30,1092.07
07/01/2023 03.45,1093.09
07/01/2023 04.00,1097.8
07/01/2023 04.15,1084.8
07/01/2023 04.30,1086.69
07/01/2023 04.45,1089.17
07/01/2023 05.00,1104.7
07/01/2023 05.15,1123.47
07/01/2023 05.30,1135.29
07/01/2023 05.45,1129.9
07/01/2023 06.00,1096.03
07/01/2023 06.15,1082.15
07/01/2023 06.30,1088.76
07/01/2023 06.45,1074.66
07/01/2023 07.00,1069.03
07/01/2023 07.15,1069.74
07/01/2023 07.30,1073.51
07/01/2023 07.45,1074.77
07/01/2023 08.00,1075.96
07/01/2023 08.15,1083.67
07/01/2023 08.30,1099.65
07/01/2023 08.45,1102.58
07/01/2023 09.00,1098.68
07/01/2023 09.15,1078.76
07/01/2023 09.30,1074.05
07/01/2023 09.45,1072.14
07/01/2023 10.00,1076.94
07/01/2023 10.15,1075.07
07/01/2023 10.30,1079.95
07/01/2023 10.45,1077.72
07/01/2023 11.00,1077.45
07/01/2023 11.15,1080.46
07/01/2023 11.30,1083.4
07/01/2023 11.45,1093.21
07/01/2023 12.00,1094.74
07/01/2023 12.15,1084.32
07/01/2023 12.30,1088.2
07/01/2023 12.45,1090.71
07/01/2023 13.00,1089.19
07/01/2023 13.15,1091.89
07/01/2023 13.30,1089.3
07/01/2023 13.45,1089.17
07/01/2023 14.00,1086.29
07/01/2023 14.15,1089.69
07/01/2023 14.30,1087.69
07/01/2023 14.45,1099.5
07/01/2023 15.00,1092.35
07/01/2023 15.15,1091.6
07/01/2023 15.30,1091.61
07/01/2023 15.45,1091.88
07/01/2023 16.00,1098.56
07/01/2023 16.15,1099.71
07/01/2023 16.30,1119.72
07/01/2023 16.45,1121.11
07/01/2023 17.00,1124.46
07/01/2023 17.15,1118.56
07/01/2023 17.30,1342.03
07/01/2023 17.45,1674.71
07/01/2023 18.00,1684.5
07/01/2023 18.15,1689.85
07/01/2023 18.30,1642.99
07/01/2023 18.45,1585.63
07/01/2023 19.00,1570.89
07/01/2023 19.15,1570.78
07/01/2023 19.30,1555.68
07/01/2023 19.45,1556.37
07/01/2023 20.00,1546.22
07/01/2023 20.15,1549.83
07/01/2023 20.30,1549.53
07/01/2023 20.45,1540.09
07/01/2023 21.00,1546.82
07/01/2023 21.15,1550.2
07/01/2023 21.30,1242.37
07/01/2023 21.45,1086.89
07/01/2023 22.00,1097.12
07/01/2023 22.15,1093.7
07/01/2023 22.30,1096.43
07/01/2023 22.45,1095.17
07/01/2023 23.00,1096.85
07/01/2023 23.15,1094.57
07/01/2023 23.30,1092.1
07/01/2023 23.45,1092.23
08/01/2023 00.00,1091.89
08/01/2023 00.15,1085.05
08/01/2023 00.30,1092.42
08/01/2023 00.45,1080.71
08/01/2023 01.00,1083.07
08/01/2023 01.15,1078.27
08/01/2023 01.30,1077.71
08/01/2023 01.45,1078
08/01/2023 02.00,1076.38
08/01/2023 02.15,1077.12
08/01/2023 02.30,1075.91
08/01/2023 02.45,1079.95
08/01/2023 03.00,1078.8
08/01/2023 03.15,1101.95
08/01/2023 03.30,1096.7
08/01/2023 03.45,1091.89
08/01/2023 04.00,1087.02
08/01/2023 04.15,1086.35
08/01/2023 04.30,1089.39
08/01/2023 04.45,1085.48
08/01/2023 05.00,1095.21
08/01/2023 05.15,1102.15
08/01/2023 05.30,1102.1
08/01/2023 05.45,1102.18
08/01/2023 06.00,1104.76
08/01/2023 06.15,1081.44
08/01/2023 06.30,1072.43
08/01/2023 06.45,1065.01
08/01/2023 07.00,1071.55
08/01/2023 07.15,1064.11
08/01/2023 07.30,1067.16
08/01/2023 07.45,1082.03
08/01/2023 08.00,1090.1
08/01/2023 08.15,1086.89
08/01/2023 08.30,1086.96
08/01/2023 08.45,1109.2
08/01/2023 09.00,1104.04
08/01/2023 09.15,1099.37
08/01/2023 09.30,1103.1
08/01/2023 09.45,1090.91
08/01/2023 10.00,1090.23
08/01/2023 10.15,1092.39
08/01/2023 10.30,1096.52
08/01/2023 10.45,1100.02
08/01/2023 11.00,1103.17
08/01/2023 11.15,1139.2
08/01/2023 11.30,1155.83
08/01/2023 11.45,1154.48
08/01/2023 12.00,1139.28
08/01/2023 12.15,1141.51
08/01/2023 12.30,1149.64
08/01/2023 12.45,1143.77
08/01/2023 13.00,1147.49
08/01/2023 13.15,1166.66
08/01/2023 13.30,1166.73
08/01/2023 13.45,1167.95
08/01/2023 14.00,1164.38
08/01/2023 14.15,1152.08
08/01/2023 14.30,1159.17
08/01/2023 14.45,1172.85
08/01/2023 15.00,1178.86
08/01/2023 15.15,1174.37
08/01/2023 15.30,1167.62
08/01/2023 15.45,1173.95
08/01/2023 16.00,1164.06
08/01/2023 16.15,1171.96
08/01/2023 16.30,1172.19
08/01/2023 16.45,1162.33
08/01/2023 17.00,1158.08
08/01/2023 17.15,1165.49
08/01/2023 17.30,1169.12
08/01/2023 17.45,1165.46
08/01/2023 18.00,1173.63
08/01/2023 18.15,1188.01
08/01/2023 18.30,1181.41
08/01/2023 18.45,1159.06
08/01/2023 19.00,1140.45
08/01/2023 19.15,1126.73
08/01/2023 19.30,1125.8
08/01/2023 19.45,1127.13
08/01/2023 20.00,1131.52
08/01/2023 20.15,1118.11
08/01/2023 20.30,1120.26
08/01/2023 20.45,1130.66
08/01/2023 21.00,1119.03
08/01/2023 21.15,1117.89
08/01/2023 21.30,1120.12
08/01/2023 21.45,1114.39
08/01/2023 22.00,1111.47
08/01/2023 22.15,1115.22
08/01/2023 22.30,1112.85
08/01/2023 22.45,1125.71
08/01/2023 23.00,1109.72
08/01/2023 23.15,1074.76
08/01/2023 23.30,1085.71
08/01/2023 23.45,1085.12
09/01/2023 00.00,1087.49
09/01/2023 00.15,1082.63
09/01/2023 00.30,1085.51
09/01/2023 00.45,1087.37
09/01/2023 01.00,1096.26
09/01/2023 01.15,1117.8
09/01/2023 01.30,1110.06
09/01/2023 01.45,1109.77
09/01/2023 02.00,1109.01
09/01/2023 02.15,1109.77
09/01/2023 02.30,1110.02
09/01/2023 02.45,1109.51
09/01/2023 03.00,1109.09
09/01/2023 03.15,1085.12
09/01/2023 03.30,1109.21
09/01/2023 03.45,1099.99
09/01/2023 04.00,1090.95
09/01/2023 04.15,1084.45
09/01/2023 04.30,1086.55
09/01/2023 04.45,1088.12
09/01/2023 05.00,1108.57
09/01/2023 05.15,1113.28
09/01/2023 05.30,1095.7
09/01/2023 05.45,1095.28
09/01/2023 06.00,1086.68
09/01/2023 06.15,1072.63
09/01/2023 06.30,1073.36
09/01/2023 06.45,1073.1
09/01/2023 07.00,1063.24
09/01/2023 07.15,1062.6
09/01/2023 07.30,1065.83
09/01/2023 07.45,1064.6
09/01/2023 08.00,1069.54
09/01/2023 08.15,1067.98
09/01/2023 08.30,1068.29
09/01/2023 08.45,1071.27
09/01/2023 09.00,1071.82
09/01/2023 09.15,866.83
09/01/2023 09.30,1072.12
09/01/2023 09.45,1073.72
09/01/2023 10.00,1071.29
09/01/2023 10.15,1071.61
09/01/2023 10.30,1074.04
09/01/2023 10.45,1074.09
09/01/2023 11.00,1075.64
09/01/2023 11.15,1076.45
09/01/2023 11.30,1085.38
09/01/2023 11.45,1086.35
09/01/2023 12.00,1091.65
09/01/2023 12.15,1088.49
09/01/2023 12.30,1096.31
09/01/2023 12.45,1091
09/01/2023 13.00,1320.65
09/01/2023 13.15,1778.43
09/01/2023 13.30,1772.89
09/01/2023 13.45,1772.85
09/01/2023 14.00,1749.69
09/01/2023 14.15,1723.64
09/01/2023 14.30,1716.91
09/01/2023 14.45,1701.2
09/01/2023 15.00,1678.93
09/01/2023 15.15,1692.82
09/01/2023 15.30,1690.14
09/01/2023 15.45,1682.87
09/01/2023 16.00,1686.75
09/01/2023 16.15,1704.3
09/01/2023 16.30,1681.34
09/01/2023 16.45,1657.68
09/01/2023 17.00,1642.41
09/01/2023 17.15,1644.8
09/01/2023 17.30,1666.01
09/01/2023 17.45,1683.88
09/01/2023 18.00,1712.27
09/01/2023 18.15,1725.49
09/01/2023 18.30,1711.09
09/01/2023 18.45,1692.05
09/01/2023 19.00,1667.63
09/01/2023 19.15,1648.49
09/01/2023 19.30,1639.48
09/01/2023 19.45,1655.18
09/01/2023 20.00,1644.96
09/01/2023 20.15,1658.98
09/01/2023 20.30,1686.32
09/01/2023 20.45,1691.57
09/01/2023 21.00,1686.04
09/01/2023 21.15,1626.91
09/01/2023 21.30,1594.8
09/01/2023 21.45,1597.98
09/01/2023 22.00,1607.43
09/01/2023 22.15,1608.06
09/01/2023 22.30,1611.53
09/01/2023 22.45,1628.67
09/01/2023 23.00,1290.49
09/01/2023 23.15,1114.85
09/01/2023 23.30,1126.35
09/01/2023 23.45,1122.41
10/01/2023 00.00,1116.19
10/01/2023 00.15,1125.1
10/01/2023 00.30,1115.51
10/01/2023 00.45,1118.97
10/01/2023 01.00,1120.07
10/01/2023 01.15,1119.63
10/01/2023 01.30,1113.45
10/01/2023 01.45,1106.36
10/01/2023 02.00,1090.22
10/01/2023 02.15,1087.19
10/01/2023 02.30,1089.09
10/01/2023 02.45,1088.9
10/01/2023 03.00,1100.07
10/01/2023 03.15,1091.79
10/01/2023 03.30,1088.8
10/01/2023 03.45,1092.8
10/01/2023 04.00,1092.26
10/01/2023 04.15,1090.67
10/01/2023 04.30,1089.47
10/01/2023 04.45,1088.17
10/01/2023 05.00,1099.99
